channel_entity_id,channel_entity_type,channel_name,channel_number,super_category_term,category_term,channel_description,channel_image_url,player_landing_page
19279890-ebb6-0ed6-0408-8d19a98f9039,channel-linear,Latin Vault,155,Music,Latino,Latin sounds of yesterday,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMmEvMmE2YjNmYTFmNzgxNmNhN2JjM2M4MWU1NzcyZDk4ODVfMTY5OTQxOTkyOS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/19279890-ebb6-0ed6-0408-8d19a98f9039
098425c8-142d-9ee9-3d45-bc5f7b284bd4,channel-linear,Pro Wrestling Nation 24/7,156,Sports,Sports Talk,"Pro wrestling, all the time",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi80OS80OWNjYWZmOTVjY2IzNTA4ODk0ZDdiZmQ1NzA3YWE0M18xNzUwODcwOTM2LnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-linear/entity/098425c8-142d-9ee9-3d45-bc5f7b284bd4
2f7441a4-0d18-43ff-a574-e98217c28f4a,channel-linear,SiriusXM FC,157,Sports,Sports Talk,24/7 soccer talk & live matches,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMWYvMWYwMjA3OGM5MDVmY2ZmOTJjM2ZmZjUxYzVjZjNhMDBfMTczMjA0MDAyOC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/2f7441a4-0d18-43ff-a574-e98217c28f4a
53083b46-7b29-3903-222a-3350e42eff68,channel-linear,SiriusXM FC,157,Sports,Sports Talk,24/7 soccer talk & live matches,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMDYvMDY3YTU1NWY4MmNiZTM4Y2Y3NzUyNDdkYTZlMDhhNzlfMTY5OTM3NjI1Ny5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/53083b46-7b29-3903-222a-3350e42eff68
771e64b7-b469-2b4f-51a7-333f940b859a,channel-linear,VSiN,158,Sports,Sports Talk,Sports betting talk 24-7,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNzUvNzU5ZDExMWRhOTJiN2E4ZTA0ODFlYjNiM2Q2YThmYTJfMTczNjM1NjQ1Ny5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/771e64b7-b469-2b4f-51a7-333f940b859a
4bb24d10-ad5f-6fd8-4ddc-b326871775d6,channel-linear,Sports 160,160,Sports,Other Play-by-Play,Sports Play-by-Play,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi83Yi83YjY0NDM5Njc0OGQzZTM4YWY4NWNmZDc0ZDNiZmRmNl8xNzQ1NDE5OTUwLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/4bb24d10-ad5f-6fd8-4ddc-b326871775d6
4b2a853c-baab-985b-0d1e-eba05fb0709c,channel-linear,Sports 161,161,Sports,Other Play-by-Play,Sports Play-by-Play,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lNy9lNzIyZTRlMDQwMzEzZGUxOGNiNjQzZDkwNjJjOGYwZV8xNzQ1NDE5OTQwLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/4b2a853c-baab-985b-0d1e-eba05fb0709c
b8e40be1-3ebd-d5fc-dabb-d0e88919564e,channel-linear,Sports 162,162,Sports,Other Play-by-Play,Sports Play-by-Play,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi80ZS80ZWI2NjlkOTU0NDEzNGJhYTQ5OGUwNDUwZDQ4ZTUzOF8xNzQ1NDE5OTQ0LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/b8e40be1-3ebd-d5fc-dabb-d0e88919564e
5f35c1e2-2fcd-8bb9-2770-02dacce34c99,channel-linear,Attitude Franco,163,Music,Canada & More,Everything in French Rock,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZDMvZDM5YWZkOTQ3OTU3YmI4NjAzYzIxOGJhM2VmMGZmYjhfMTY5OTM3NTYxOC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/5f35c1e2-2fcd-8bb9-2770-02dacce34c99
01675bf6-1d35-d05f-2e73-0a750694aa6d,channel-linear,Mixtape: North,164,Music,Canada & More,Canadian hip-hop (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vODUvODU1YzkzNjE2OGQ0M2M1ZGZlNGY2YjQzMzBiNTc4M2FfMTY5OTM3NTk2Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/01675bf6-1d35-d05f-2e73-0a750694aa6d
cfa7a7a4-b998-2d96-aba5-c5e988d4726d,channel-linear,The Indigiverse,165,Music,Canada & More,Music & news from Turtle Island,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZGUvZGVmOWRhZDM5ZWYyMGJhZjgwOTBmODU2YjU1ZWI2ZjBfMTY5OTM3NTY2NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/cfa7a7a4-b998-2d96-aba5-c5e988d4726d
fdb3a2d1-dc33-16c6-4ccf-86d522b21f3e,channel-linear,Racines Musicales,166,Music,Canada & More,Homegrown music from the heart,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMTYvMTZhZWEzZmEyZDNmNmU0OTAwNGYwMTExZmFjNDY1MjFfMTY5OTM3NTQ1Ny5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fdb3a2d1-dc33-16c6-4ccf-86d522b21f3e
54f4144b-13f6-4e4c-3d4b-3d9f6f766e27,channel-linear,Canada Talks,167,Talk,Canadian Talk,Canadian current affairs,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMGMvMGM2NTMwNTcxZjkyZmQwODY0MjE4NjRiYjUzNDdiMTVfMTY5OTM3NTkzNi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/54f4144b-13f6-4e4c-3d4b-3d9f6f766e27
ad78ffbd-6cbd-e19e-27c5-043649ef4e8e,channel-linear,SiriusXM Comedy Club,168,Talk,Canadian Talk,Premier comedy (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZDUvZDViNDkxYzFhYTJkNmZlYTgwM2Y0ZjdlZDNjN2JiZDNfMTcwNzg0NzQxNy5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/ad78ffbd-6cbd-e19e-27c5-043649ef4e8e
e2cc6149-5716-4324-2537-4cce09d9b09c,channel-linear,CBC Radio One,169,Talk,Canadian Talk,Canada's #1 Radio News Source,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMjMvMjM3NzZmZjkzZmZjN2E0ZjM3Njc1MDI4ODVjNDRhMjJfMTcwMDE1NDYzOS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/e2cc6149-5716-4324-2537-4cce09d9b09c
32c45f24-14ee-6f33-e79d-d859ff1627a4,channel-linear,ICI Première,170,Talk,Canadian Talk,Radio-Canada News & Info,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZDgvZDgxZmFjYjQ5MDYxODZlZDljYzNhNjg5MmUwNzYzOWRfMTY5OTM3NjE2Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/32c45f24-14ee-6f33-e79d-d859ff1627a4
60035cea-1181-5b91-4c33-ba63663a37e2,channel-linear,Top of the Country Radio,171,Music,Canada & More,Country from across Canada,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNGYvNGY5ZjU4YjM4N2M2ZjRhMTMyZDk0YjhjNGY2MGMwMmRfMTY5OTM3NTIzOC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/60035cea-1181-5b91-4c33-ba63663a37e2
270b52d0-fde5-2372-6e48-e890fbac3d14,channel-linear,SiriusXM Scoreboard,172,Sports,Sports Talk,Scores & info from top leagues,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYmEvYmFlMmQ1ZGRiOWVmYzRlY2FlYzJjNjA4MTQ4NmMyN2VfMTczMjA0MDAyOC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/270b52d0-fde5-2372-6e48-e890fbac3d14
d0775651-a522-5ca2-7be7-20f97f37bbfb,channel-linear,The Verge,173,Music,Canada & More,New & Emerging Indie/Alt-Rock,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNzcvNzdmZmMyMTYwMzBiZjVkYWE1OWIwNWU2OGYzZDBiZjVfMTY5OTM3NTYyMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/d0775651-a522-5ca2-7be7-20f97f37bbfb
b9ee6786-80aa-51c7-1449-64a1484d7cc7,channel-linear,Influence Franco,174,Music,Canada & More,The new indie pop alternative,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYTQvYTQ0MTFiODU5ODNkMDIxY2IyYTY3OGM3YWJjNDJhYzBfMTY5OTM3NTYzNi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/b9ee6786-80aa-51c7-1449-64a1484d7cc7
de3c28e3-77ab-7b31-3a82-4800443be554,channel-linear,MLB 175,175,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTY0LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/de3c28e3-77ab-7b31-3a82-4800443be554
cfe2b23d-ca09-126b-d642-4b08d8b611e6,channel-linear,MLB 176,176,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTQ3LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/cfe2b23d-ca09-126b-d642-4b08d8b611e6
5c7eff5d-2898-5ce1-a83d-f442b12e4e37,channel-linear,MLB 177,177,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTM1LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/5c7eff5d-2898-5ce1-a83d-f442b12e4e37
e86bb634-ed7b-c96e-1d11-a9bf89c022b1,channel-linear,MLB 178,178,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTQzLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/e86bb634-ed7b-c96e-1d11-a9bf89c022b1
1a9f7fc2-8ccb-0378-fde2-4cd35b7d5c38,channel-linear,MLB 179,179,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTU2LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/1a9f7fc2-8ccb-0378-fde2-4cd35b7d5c38
246a634f-cccb-6fbc-742a-06cdddc61d6b,channel-linear,MLB 180,180,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTMyLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/246a634f-cccb-6fbc-742a-06cdddc61d6b
649e042a-4180-aa34-8b5a-ff48ba3e5626,channel-linear,MLB 181,181,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTU1LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/649e042a-4180-aa34-8b5a-ff48ba3e5626
a8b583fa-115c-833e-1ebf-e70b5f7720a5,channel-linear,MLB 182,182,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTMwLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/a8b583fa-115c-833e-1ebf-e70b5f7720a5
794cf425-9eb2-1d03-1341-c795b464c811,channel-linear,MLB 183,183,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTY1LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/794cf425-9eb2-1d03-1341-c795b464c811
eafd5b3a-1dc3-f9c5-3647-8cd5bb0539d1,channel-linear,MLB 184,184,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTYwLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/eafd5b3a-1dc3-f9c5-3647-8cd5bb0539d1
c8f3e18f-aaff-e75f-450a-9a09d365d06e,channel-linear,MLB 185,185,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTQxLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/c8f3e18f-aaff-e75f-450a-9a09d365d06e
30a56205-1d20-3e2b-527e-4481188e9297,channel-linear,MLB 186,186,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTM4LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/30a56205-1d20-3e2b-527e-4481188e9297
4a001088-754b-e647-3643-780fff3d6540,channel-linear,MLB 187,187,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTQxLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/4a001088-754b-e647-3643-780fff3d6540
7ab4f707-9187-e18b-9f3b-42506e327f85,channel-linear,MLB 188,188,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTYxLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/7ab4f707-9187-e18b-9f3b-42506e327f85
ef0cae3e-91b3-e5b1-c876-3e991439ca39,channel-linear,MLB 189,189,Sports,MLB Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lOC9lODljNDM2OWQ4MDIzNzBmYTYzMDdhOGFmMmU2MWE4Zl8xNzQ1NDE5OTQ4LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/ef0cae3e-91b3-e5b1-c876-3e991439ca39
7aaf666b-4284-c899-dfb4-e351a04e917c,channel-linear,SEC 190,190,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi8wZS8wZTU2MGFhMGM1NDUzOGFhYjBkMjBkNWFmZTJlZDJhNF8xNzQ1NDE5OTQ5LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/7aaf666b-4284-c899-dfb4-e351a04e917c
94053092-9c05-3e2c-748c-168168b00c65,channel-linear,SEC 191,191,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi8wZS8wZTU2MGFhMGM1NDUzOGFhYjBkMjBkNWFmZTJlZDJhNF8xNzQ1NDE5OTM1LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/94053092-9c05-3e2c-748c-168168b00c65
6b8ece51-dcc9-93e8-583e-9d50924569de,channel-linear,SEC 192,192,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi8wZS8wZTU2MGFhMGM1NDUzOGFhYjBkMjBkNWFmZTJlZDJhNF8xNzQ1NDE5OTM5LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/6b8ece51-dcc9-93e8-583e-9d50924569de
f4eb13d6-dcf6-14fa-296a-1e7df034de43,channel-linear,ACC 193,193,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9kNC9kNDQ4Njg1NTc1ZTQzOGVlYTc4ODlhZTg5MzU1MTE3Ml8xNzQ1NDE5OTM0LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/f4eb13d6-dcf6-14fa-296a-1e7df034de43
dda52bfc-2584-b49d-ba2f-45b0e5eb1989,channel-linear,ACC 194,194,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9kNC9kNDQ4Njg1NTc1ZTQzOGVlYTc4ODlhZTg5MzU1MTE3Ml8xNzQ1NDE5OTQ2LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/dda52bfc-2584-b49d-ba2f-45b0e5eb1989
c75f794d-cce7-5d9a-7498-1f111821c9a5,channel-linear,Big Ten 195,195,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi80Mi80MmYwYjYzMjk3ZjAzNWI4YjcxMWRkNDQ4OTg4NzQzNV8xNzQ1NDE5OTM0LmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/c75f794d-cce7-5d9a-7498-1f111821c9a5
5549a4a3-e79c-85c9-ab84-a50e512b6178,channel-linear,Big Ten 196,196,Sports,College Play-by-Play,null,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi80Mi80MmYwYjYzMjk3ZjAzNWI4YjcxMWRkNDQ4OTg4NzQzNV8xNzQ1NDE5OTYzLmpwZWciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/5549a4a3-e79c-85c9-ab84-a50e512b6178
